2.0392906897918017,1713345657.9235194
-0.1744805155131724,1713345657.9235194
0.5816036404882066,1713345658.2534988
0.43620057883559404,1713345658.2534988
0.8867814949062147,1713345658.5794396
0.9164746252135642,1713345658.5794396
1.8203070139475508,1713345658.9018285
1.512032031264157,1713345658.9018285
-0.5865465889666082,1713345659.2264347
-0.15579894845168432,1713345659.2264347
-0.7467131938212072,1713345659.5521731
0.06195733890978281,1713345659.5521731
-0.8659077160205016,1713345659.8776443
0.1452635254539691,1713345659.8777196
-0.24789671919141198,1713345660.2008011
0.26537290209514075,1713345660.2008011
-1.6248373850020643,1713345660.5243685
-1.3208615136421091,1713345660.5243685
-0.546889699831526,1713345660.8504887
0.052321530725061974,1713345660.8504887
2.447283021502014,1713345661.1769023
-1.1966064882285101,1713345661.1769023
-1.1642790386797326,1713345661.503773
-0.011385172853649789,1713345661.503773
-0.6448049538480342,1713345661.829291
-0.0922440610649885,1713345661.829291
-0.727737317306313,1713345662.1593788
-0.6416981279165247,1713345662.1593788
0.5881895510651866,1713345662.485572
0.9304190020089459,1713345662.485572
0.5967810108551747,1713345662.810673
1.0955124532296687,1713345662.810673
1.127875655928562,1713345663.1491303
0.7520429260379429,1713345663.1491303
1.04344283570432,1713345663.4977252
-0.27410849674082716,1713345663.4977252
0.2005497393061571,1713345663.8220615
1.1324275974679139,1713345663.8220615
-1.9061459915293317,1713345664.1477633
-0.4580263521655695,1713345664.1478577
0.6186954607017534,1713345664.4753485
-0.007571858016847952,1713345664.4753485
0.8043014356399888,1713345664.802477
0.8359169325423157,1713345664.802477
0.987690900976599,1713345665.1298232
1.0093420407694467,1713345665.1298232
1.7103890345527104,1713345665.4544332
1.4177325174889799,1713345665.4544332
-1.2136549311268943,1713345665.782336
0.2706446481611162,1713345665.782336
0,1713345657.9235194
0,1713345658.2534988
0,1713345658.5794396
0,1713345658.9018285
0,1713345659.2264347
0,1713345659.5521731
0,1713345659.8777196
0,1713345660.2008011
0,1713345660.5243685
0,1713345660.8504887
0,1713345661.1769023
0,1713345661.503773
0,1713345661.829291
0,1713345662.1593788
0,1713345662.485572
0,1713345662.810673
0,1713345663.1491303
0,1713345663.4977252
0,1713345663.8220615
0,1713345664.1477633
0,1713345664.4753485
0,1713345664.802477
0,1713345665.1298232
0,1713345665.4544332
0,1713345665.782336
0,1713345666.1236088
0,1713345666.4513662
0,1713345666.8178937
0,1713345667.1574123
0,1713345667.4838014
0,1713345667.810635
0,1713345668.137625
0,1713345668.4788964
0,1713345668.8087792
0,1713345669.136665
0,1713345669.4706297
0,1713345669.7993212
0,1713345670.139477
0,1713345670.4693508
0,1713345670.7976913
0,1713345671.124639
0,1713345671.4507132
0,1713345671.7759624
0,1713345672.1014404
0,1713345672.43984
0,1713345672.767923
0,1713345673.095694
0,1713345673.447546
0,1713345673.447546
0,1713345673.7736473
0.07808202990154525,1713345666.1236088
3.713428181809115,1713345666.1236088
-0.35752645009826434,1713345666.4513662
0.17395970293192536,1713345666.4513662
-0.5111981060356802,1713345666.8178937
1.2032484059686899,1713345666.8178937
-0.6892129046998524,1713345667.1574123
0.6957028577515743,1713345667.1574123
0.18131612280006418,1713345667.4838014
-0.22568195052986906,1713345667.4838014
-1.4412786536064057,1713345667.810635
-1.800589364342525,1713345667.810635
0.737321603251113,1713345668.137625
-1.256065340735292,1713345668.1377575
-1.6841519311809734,1713345668.4788964
-0.499983579064496,1713345668.4788964
-1.026710138605855,1713345668.8087792
1.701760308144456,1713345668.8087792
1.6248734016779585,1713345669.136665
-0.7649650598270175,1713345669.136665
1.363864220783868,1713345669.4706297
1.0088948843630647,1713345669.4706297
-0.3083297830406536,1713345669.7993212
0.7994293076141411,1713345669.7993212
-1.5950085660390159,1713345670.139477
-0.6705560150937345,1713345670.139477
-0.1427155195359786,1713345670.4693508
-0.4326705473461648,1713345670.4693508
-0.715371196099096,1713345670.7976913
2.6354164665734454,1713345670.7976913
-0.6803554133398666,1713345671.124639
0.8339058791112232,1713345671.124639
-0.3413364481625548,1713345671.4507132
0.49456788663858203,1713345671.4507132
0.3599686024435846,1713345671.7759624
0.16012919741296064,1713345671.7759624
1.0397531112354008,1713345672.1014404
-1.4073748477567598,1713345672.1014404
0.38961820823208787,1713345672.43984
2.074125953428953,1713345672.43984
0.682052905833972,1713345672.767923
-0.8698304696019342,1713345672.767923
0.6338517501180977,1713345673.095694
-0.5856834834332905,1713345673.0966957
-1.2520113910609558,1713345673.447546
-0.3193621698153612,1713345673.7736473
0.5996870930557783,1713345674.130227
2.127160725482037,1713345674.455364
1.7826073205812265,1713345674.8360958
-0.4633554513202179,1713345675.1916237
0,1713345673.778646
0,1713345674.130227
0,1713345674.130227
0,1713345674.455364
0,1713345674.455364
0,1713345674.8360958
0,1713345674.8360958
0,1713345675.1926246
0,1713345675.1926246
0,1713345675.5185285
0,1713345675.5185285
0,1713345675.8490853
0,1713345675.8490853
0,1713345676.1745362
0,1713345676.1745362
0,1713345676.5009625
0,1713345676.5009625
0,1713345676.8410866
0,1713345676.8410866
0,1713345677.16455
0,1713345677.16455
0,1713345677.5156822
0,1713345677.5156822
0,1713345677.8414304
0,1713345677.8414304
0,1713345678.171503
0,1713345678.171503
0,1713345678.5082428
0,1713345678.5082428
0,1713345678.8363273
0,1713345678.8363273
0,1713345679.1607535
0,1713345679.1607535
0,1713345679.500508
0,1713345679.500508
0,1713345679.827595
0,1713345679.827595
0,1713345680.1605783
0,1713345680.1605783
0,1713345680.487753
0,1713345680.487753
0,1713345680.8287883
0,1713345680.8287883
0,1713345681.1588304
0,1713345681.1588304
0,1713345681.494966
0,1713345681.494966
0,1713345681.8220134
0,1713345681.8220134
0,1713345682.149115
-0.849849557523861,1713345675.5185285
0.607023603238221,1713345675.8490853
0.0062375832713623845,1713345676.1745362
0.5081565698246147,1713345676.5009625
-0.18677781157738912,1713345676.8410866
-0.17110869970678982,1713345677.16455
-0.32210737976128134,1713345677.5156822
0.738053255734857,1713345677.8414304
-1.7017370125834301,1713345678.171503
-0.009436706333736602,1713345678.5082428
-1.0551276659283506,1713345678.8363273
-1.4024887201811378,1713345679.1607535
0.23795338720318218,1713345679.500508
0.027456654994902265,1713345679.827595
0.4520839756223008,1713345680.1605783
0.5107118026933088,1713345680.487753
0.26210608056179396,1713345680.8287883
0.2469209019805453,1713345681.1588304
-0.05324421390267033,1713345681.494966
1.1790332940226773,1713345681.8220134
0.28996811956232277,1713345682.149115
-0.8537682061301124,1713345682.474283
0.09682386172752186,1713345682.8014152
0.31829043155504566,1713345683.1285703
1.4643093424901026,1713345683.4674737
1.2783579262907072,1713345683.79285
-0.26919705407582295,1713345684.1333902
0.8982011427884373,1713345684.46457
-0.8705065595228135,1713345684.7907398
1.1344772115357418,1713345685.135996
-1.0735086392075417,1713345685.4620917
2.281169602747964,1713345685.788498
-0.005500087032472237,1713345686.1275108
0.22851251284761812,1713345686.4547784
-0.1717474078755931,1713345686.80116
1.372221635358247,1713345687.130058
-0.15807386913827645,1713345687.4686906
-1.0643778743652788,1713345687.793672
1.084371476479309,1713345688.1225436
1.7764891575782888,1713345688.446215
-0.7502598215296412,1713345688.7776911
0.20959780620961388,1713345689.1044834
-0.1408484296999738,1713345689.4297647
0.22720657271173347,1713345689.7577505
0.5100723854190048,1713345690.0834699
0.22135519172102092,1713345690.4046302
2.600029479334839,1713345690.7532747
-0.9029099273679513,1713345691.0782762
-0.8287277042125786,1713345691.4021928
-0.9544772657445499,1713345691.728119
0,1713345682.150113
0,1713345682.474283
0,1713345682.474283
0,1713345682.8014152
0,1713345682.8014152
0,1713345683.1285703
0,1713345683.1285703
0,1713345683.4674737
0,1713345683.4674737
0,1713345683.79285
0,1713345683.79285
0,1713345684.1333902
0,1713345684.1333902
0,1713345684.46457
0,1713345684.46457
0,1713345684.7907398
0,1713345684.7907398
0,1713345685.135996
0,1713345685.135996
0,1713345685.4620917
0,1713345685.4620917
0,1713345685.788498
0,1713345685.788498
0,1713345686.1275935
0,1713345686.1275935
0,1713345686.4547784
0,1713345686.4547784
0,1713345686.80116
0,1713345686.80116
0,1713345687.130058
0,1713345687.4686906
0,1713345687.793672
0,1713345688.1225436
0,1713345688.446215
0,1713345688.7776911
0,1713345689.1044834
0,1713345689.4297647
0,1713345689.7577505
0,1713345690.0834699
0,1713345690.4046302
0,1713345690.7532747
0,1713345691.0782762
0,1713345691.4021928
0,1713345691.7302115
0,1713345692.0619109
0,1713345695.8570783
0,1713345696.1818833
0,1713345696.5057466
0,1713345696.8307388
0,1713345697.1548858
